Country,Currency,Currency code,Currency units per £1,Start date,End date
Sri Lanka,Rupee ,LKR,208.9366,01/07/2015,31/07/2015
St Christopher and Anguilla,E Caribbean Dollar ,XCD,4.2036,01/07/2015,31/07/2015
St Lucia,E Caribbean Dollar ,XCD,4.2036,01/07/2015,31/07/2015
St Vincent,E Caribbean Dollar ,XCD,4.2036,01/07/2015,31/07/2015
Sudan Republic,Pound ,SDG,9.2991,01/07/2015,31/07/2015
Surinam,Dollar ,SRD,5.1378,01/07/2015,31/07/2015
Swaziland,Lilangeni ,SZL,19.3183,01/07/2015,31/07/2015
Sweden,Krona ,SEK,12.9043,01/07/2015,31/07/2015
Switzerland,Franc ,CHF,1.461,01/07/2015,31/07/2015
Taiwan,Dollar ,TWD,48.5758,01/07/2015,31/07/2015
Tanzania,Schilling,TZS,3629.52,01/07/2015,07/07/2015
Tanzania,Schilling,TZS,3406.07,08/07/2015,14/07/2015
Tanzania,Schilling,TZS,3159.61,15/07/2015,21/07/2015
Tanzania,Schilling,TZS,3373.4,22/07/2015,31/07/2015
Thailand,Baht ,THB,52.9379,01/07/2015,31/07/2015
Togo Republic,CFA Franc ,XOF,906.2988,01/07/2015,31/07/2015
Tonga Islands,Pa'anga (AUS) ,TOP,2.0493,01/07/2015,31/07/2015
Trinidad/Tobago,Dollar ,TTD,9.8754,01/07/2015,31/07/2015
Tunisia,Dinar ,TND,3.016,01/07/2015,31/07/2015
Turkey,Turkish  Lira ,TRY,4.2361,01/07/2015,31/07/2015
Turkmenistan,New Manat ,TMT,5.4102,01/07/2015,31/07/2015
UAE,Dirham ,AED,5.7186,01/07/2015,31/07/2015
Uganda,Schilling ,UGX,5214.75,01/07/2015,31/07/2015
Ukraine,Hryvnia ,UAH,34.46,01/07/2015,31/07/2015
Uruguay,Peso ,UYU,41.7173,01/07/2015,31/07/2015
USA,Dollar ,USD,1.5711,01/07/2015,31/07/2015
Uzbekistan,Sum ,UZS,3957.1081,01/07/2015,31/07/2015
Vanuatu,Vatu ,VUV,169.438,01/07/2015,31/07/2015
Venezuela,Bolivar Fuerte ,VEF,9.8089,01/07/2015,31/07/2015
Vietnam,Dong ,VND,33940.5294,01/07/2015,31/07/2015
Wallis and Futuna Islands,CFP Franc ,XPF,164.8739,01/07/2015,31/07/2015
Western Samoa,Tala ,WST,3.9306,01/07/2015,31/07/2015
Yemen (Rep of),Rial ,YER,334.7735,01/07/2015,31/07/2015
Zambia,Kwacha ,ZMW,11.4043,01/07/2015,21/07/2015
Zambia,Kwacha ,ZMW,12.16,22/07/2015,31/07/2015
Zimbabwe,Dollar ,ZWL,563.4439,01/07/2015,31/07/2015
