Country,Currency,Currency code,Currency units per £1,Start date,End date
Sweden,Krona,SEK,10.7061,01/01/14,31/01/14
Switzerland,Franc,CHF,1.454,01/01/14,31/01/14
Syria,Pound,SYP,228.218,01/01/14,31/01/14
Taiwan,Dollar,TWD,48.6713,01/01/14,31/01/14
Tajikistan,Somoni,TJS,7.7701,01/01/14,31/01/14
Tanzania,Schilling,TZS,2614.25,01/01/14,31/01/14
Thailand,Baht,THB,52.9446,01/01/14,31/01/14
Togo Republic,CFA Franc,XOF,777.661,01/01/14,31/01/14
Tonga Islands,Pa'anga,TOP,1.8452,01/01/14,31/01/14
Trinidad/Tobago,Dollar,TTD,10.4342,01/01/14,31/01/14
Tunisia,Dinar,TND,2.7221,01/01/14,31/01/14
Turkey,Turkish Lira,TRY,3.3171,01/01/14,07/01/14
Turkey,Turkish Lira,TRY,3.5418,08/01/14,31/01/14
Turkmenistan,New Manat,TMT,4.6262,01/01/14,31/01/14
UAE,Dirham,AED,5.9789,01/01/14,31/01/14
Uganda,Schilling,UGX,4082.52,01/01/14,31/01/14
Ukraine,Hryvnia,UAH,13.4619,01/01/14,31/01/14
Uruguay,Peso,UYU,34.6396,01/01/14,31/01/14
USA,Dollar,USD,1.6392,01/01/14,31/01/14
Uzbekistan,Sum,UZS,3523.36,01/01/14,31/01/14
Vanuatu,Vatu,VUV,160.949,01/01/14,31/01/14
Venezuela,Bolivar Fuerte,VEF,10.2423,01/01/14,31/01/14
Vietnam,Dong,VND,34360.4,01/01/14,31/01/14
Wallis & Futuna Islands,CFP Franc,XPF,141.472,01/01/14,31/01/14
Western Samoa,Tala,WST,3.8102,01/01/14,31/01/14
Yemen (Rep of),Rial,YER,350.058,01/01/14,31/01/14
Zambia,Kwacha,ZMW,9.0506,01/01/14,31/01/14
Zimbabwe,Dollar,ZWL,615.308,01/01/14,31/01/14
