Country,Currency,Currency code,Currency units per £1,Start date,End date
Bulgaria,Lev,BGN,2.2425,01/04/2018,30/04/2018
Burkina Faso,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Burundi,Franc,BIF,2475.82,01/04/2018,30/04/2018
Cambodia,Riel,KHR,5604.93,01/04/2018,30/04/2018
Cameroon Republic,CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Cape Verde Islands,Escudo,CVE,126.76,01/04/2018,30/04/2018
Cayman Islands,Dollar,KYD,1.1533,01/04/2018,30/04/2018
Central African Republic,CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Chad,CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Chile,Peso,CLP,852.46,01/04/2018,30/04/2018
China,Yuan,CNY,8.9049,01/04/2018,30/04/2018
Colombia,Peso,COP,4006.49,01/04/2018,30/04/2018
Comoros,Franc,KMF,564.05,01/04/2018,30/04/2018
Congo (Brazaville),CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Congo (DemRep),Congo Fr,CDF,2260.96,01/04/2018,30/04/2018
Costa Rica,Colon,CRC,794.59,01/04/2018,30/04/2018
Cote d'Ivoire,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Croatia,Kuna,HRK,8.5312,01/04/2018,30/04/2018
Cuba,Peso,CUP,1.4065,01/04/2018,30/04/2018
Czech Republic,Koruna,CZK,29.12,01/04/2018,30/04/2018
Djibouti,Franc,DJF,249.96,01/04/2018,30/04/2018
Dominica,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
Dominican Republic,Peso,DOP,69.67,01/04/2018,30/04/2018
Dubai,Dirham,AED,5.1662,01/04/2018,30/04/2018
Ecuador,Dollar,ECS,1.4065,01/04/2018,30/04/2018
Egypt,Pound,EGP,24.79,01/04/2018,30/04/2018
El Salvador,Colon,SVC,12.3,01/04/2018,30/04/2018
Equatorial Guinea,CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Eritrea,Nakfa,ERN,21.09,01/04/2018,30/04/2018
Ethiopia,Birr,ETB,38.49,01/04/2018,30/04/2018
Fiji Islands,Dollar,FJD,2.8606,01/04/2018,30/04/2018
Fr. Polynesia,CFP Franc,XPF,136.81,01/04/2018,30/04/2018
Gabon,CFA Franc,XAF,752.07,01/04/2018,30/04/2018
Gambia,Dalasi,GMD,67.16,01/04/2018,30/04/2018
Georgia,Lari,GEL,3.4291,01/04/2018,30/04/2018
Ghana,Cedi,GHS,6.2097,01/04/2018,30/04/2018
Grenada,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
Guatemala,Quetzal,GTQ,10.4,01/04/2018,30/04/2018
Guinea Bissau,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Guinea Republic,Franc,GNF,12695.15,01/04/2018,30/04/2018
Guyana,Dollar,GYD,290.76,01/04/2018,30/04/2018
Haiti,Gourde,HTG,91.6328,01/04/2018,30/04/2018
Honduras,Lempira,HNL,33.24,01/04/2018,30/04/2018
Hungary,Forint,HUF,356.74,01/04/2018,30/04/2018
Iceland,Krona,ISK,140.67,01/04/2018,30/04/2018
Indonesia,Rupiah,IDR,19357.11,01/04/2018,30/04/2018
Iraq,Dinar,IQD,843.06,01/04/2018,30/04/2018
Jamaica,Dollar,JMD,179.12,01/04/2018,30/04/2018
Jordan,Dinar,JOD,0.9979,01/04/2018,30/04/2018
Kazakhstan,Tenge,KZT,451.07,01/04/2018,30/04/2018
Kenya,Schilling,KES,142.12,01/04/2018,30/04/2018
Kuwait,Dinar,KWD,0.4218,01/04/2018,30/04/2018
Kyrgyz Republic,Som,KGS,96,01/04/2018,30/04/2018
Lao People's Dem Rep,Kip,LAK,11695.12,01/04/2018,30/04/2018
Lebanon,Pound,LBP,2130.86,01/04/2018,30/04/2018
Lesotho,Loti,LSL,16.75,01/04/2018,30/04/2018
Liberia,Dollar (US),LRD,1.4065,01/04/2018,30/04/2018
Libya,Dinar,LYD,1.8707,01/04/2018,30/04/2018
Macao,Pataca,MOP,11.36,01/04/2018,30/04/2018
Macedonia,Denar,MKD,70.59,01/04/2018,30/04/2018
Madagascar,Malagasy Ariary,MGA,4430.5,01/04/2018,30/04/2018
Malawi,Kwacha,MWK,1020.23,01/04/2018,30/04/2018
Maldive Islands,Rufiyaa,MVR,21.74,01/04/2018,30/04/2018
Mali Republic,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Mauritania,Ouguiya,MRO,497.41,01/04/2018,30/04/2018
Mauritius,Rupee,MUR,46.48,01/04/2018,30/04/2018
Moldova,Leu,MDL,23.25,01/04/2018,30/04/2018
Mongolia,Tugrik,MNT,3372.1,01/04/2018,30/04/2018
Montserrat,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
Morocco,Dirham,MAD,12.94,01/04/2018,30/04/2018
Mozambique,Metical,MZN,87.2,01/04/2018,30/04/2018
Myanmar,Kyat,MMK,1885.56,01/04/2018,30/04/2018
Nepal,Rupee,NPR,146.74,01/04/2018,30/04/2018
New Caledonia,CFP Franc,XPF,136.81,01/04/2018,30/04/2018
Nicaragua,Gold Cordoba,NIO,43.77,01/04/2018,30/04/2018
Niger Republic,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Nigeria,Naira,NGN,506.34,01/04/2018,30/04/2018
Oman,Rial,OMR,0.5416,01/04/2018,30/04/2018
Pakistan,Rupee,PKR,158.58,01/04/2018,30/04/2018
Panama,Balboa,PAB,1.4065,01/04/2018,30/04/2018
Papua New Guinea,Kina,PGK,4.5767,01/04/2018,30/04/2018
Paraguay,Guarani,PYG,7801.71,01/04/2018,30/04/2018
Peru,New Sol,PEN,4.5817,01/04/2018,30/04/2018
Poland,Zloty,PLN,4.8514,01/04/2018,30/04/2018
Qatar,Riyal,QAR,5.1211,01/04/2018,30/04/2018
Romania,New Leu,RON,5.3523,01/04/2018,30/04/2018
Russia,Rouble,RUB,80.58,01/04/2018,30/04/2018
Rwanda,Franc,RWF,1216.38,01/04/2018,30/04/2018
Saotome & Principe,Dobra,STD,27824.15,01/04/2018,30/04/2018
Senegal,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Serbia,Dinar,RSD,135.79,01/04/2018,30/04/2018
Seychelles,Rupee,SCR,19.26,01/04/2018,30/04/2018
Sierra Leone,Leone,SLL,10780.9,01/04/2018,30/04/2018
Soloman Islands,Dollar,SBD,10.77,01/04/2018,30/04/2018
Somali Republic,Schilling,SOS,819.99,01/04/2018,30/04/2018
Sri Lanka,Rupee,LKR,219.48,01/04/2018,30/04/2018
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
St Lucia,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
St Vincent,E Caribbean Dollar,XCD,3.7976,01/04/2018,30/04/2018
Sudan Republic,Pound,SDG,25.53,01/04/2018,30/04/2018
Surinam,Dollar,SRD,10.5,01/04/2018,30/04/2018
Swaziland,Lilangeni,SZL,16.75,01/04/2018,30/04/2018
Tanzania,Schilling,TZS,3174.49,01/04/2018,30/04/2018
Togo Republic,CFA Franc,XOF,752.07,01/04/2018,30/04/2018
Tonga Islands,Pa'anga (AUS),TOP,1.825,01/04/2018,30/04/2018
Trinidad/Tobago,Dollar,TTD,9.5074,01/04/2018,30/04/2018
Tunisia,Dinar,TND,3.3825,01/04/2018,30/04/2018
Turkey,Turkish  Lira,TRY,5.5173,01/04/2018,30/04/2018
Turkmenistan,New Manat,TMT,4.9298,01/04/2018,30/04/2018
UAE,Dirham,AED,5.1662,01/04/2018,30/04/2018
Uganda,Schilling,UGX,5151.34,01/04/2018,30/04/2018
Ukraine,Hryvnia,UAH,36.99,01/04/2018,30/04/2018
Uruguay,Peso,UYU,40.04,01/04/2018,30/04/2018
Uzbekistan,Sum,UZS,11449.07,01/04/2018,30/04/2018
Vanuatu,Vatu,VUV,153.23,01/04/2018,30/04/2018
Venezuela,Bolivar Fuerte,VEF,61780.92,01/04/2018,30/04/2018
Vietnam,Dong,VND,32031.87,01/04/2018,30/04/2018
Wallis & Futuna Islands,CFP Franc,XPF,136.81,01/04/2018,30/04/2018
Western Samoa,Tala,WST,3.5216,01/04/2018,30/04/2018
Yemen (Rep of),Rial,YER,352.19,01/04/2018,30/04/2018
Zambia,Kwacha,ZMW,13.41,01/04/2018,30/04/2018
Zimbabwe,Dollar,ZWL,509.01,01/04/2018,30/04/2018
