Country,Currency,Currency code,Currency units per £1,Start date,End date
Gambia,Dalasi,GMD,67.19,01/03/2015,24/03/2015
Gambia,Dalasi,GMD,63.5815,25/03/2015,31/03/2015
Georgia,Lari,GEL,3.1233,01/03/2015,03/03/2015
Georgia,Lari,GEL,3.3482,04/03/2015,31/03/2015
Germany,Euro,EUR,1.3481,01/03/2015,31/03/2015
Ghana,Cedi,GHS,5.25617,01/03/2015,31/03/2015
Greece,Euro,EUR,1.3481,01/03/2015,31/03/2015
Grenada,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
Guatemala,Quetzal,GTQ,11.8,01/03/2015,31/03/2015
Guinea Bissau,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Guinea Republic,Franc,GNF,10989.68,01/03/2015,31/03/2015
Guyana,Dollar,GYD,317.16,01/03/2015,24/03/2015
Guyana,Dollar,GYD,290.0851,25/03/2015,31/03/2015
Haiti,Gourde,HTG,71.7,01/03/2015,31/03/2015
Honduras,Lempira,HNL,32.42,01/03/2015,31/03/2015
Hong Kong,Dollar,HKD,11.93,01/03/2015,31/03/2015
Hungary,Forint,HUF,413.73,01/03/2015,31/03/2015
Iceland,Krona,ISK,202.37,01/03/2015,31/03/2015
India,Rupee,INR,95.72,01/03/2015,31/03/2015
Indonesia,Rupiah,IDR,19648.46,01/03/2015,31/03/2015
Iran,Rial,IRR,42578.2,01/03/2015,24/03/2015
Iran,Rial,IRR,8.8513,25/03/2015,31/03/2015
Iraq,Dinar,IQD,1797,01/03/2015,31/03/2015
Ireland,Euro,EUR,1.3481,01/03/2015,31/03/2015
Israel,Shekel,ILS,5.9063,01/03/2015,31/03/2015
Italy,Euro,EUR,1.3481,01/03/2015,31/03/2015
Jamaica,Dollar,JMD,178.11,01/03/2015,31/03/2015
Japan,Yen,JPY,183.26,01/03/2015,31/03/2015
Jordan,Dinar,JOD,1.0941,01/03/2015,31/03/2015
Kazakhstan,Tenge,KZT,285.98,01/03/2015,31/03/2015
Kenya,Schilling,KES,141.14,01/03/2015,31/03/2015
Korea (North),Won,KPW,2.14914,01/03/2015,31/03/2015
Kuwait,Dinar,KWD,0.4555,01/03/2015,31/03/2015
Kyrgyz Republic,Som,KGS,93.43,01/03/2015,31/03/2015
Lao People's Dem Rep,Kip,LAK,12506.7,01/03/2015,31/03/2015
Latvia,Euro,EUR,1.3481,01/03/2015,31/03/2015
Lebanon,Pound,LBP,2322.8,01/03/2015,31/03/2015
Lesotho,Loti,LSL,17.93,01/03/2015,31/03/2015
Liberia,Dollar (US),LRD,1.5383,01/03/2015,31/03/2015
Libya,Dinar,LYD,2.1031,01/03/2015,24/03/2015
Libya,Dinar,LYD,1.9768,25/03/2015,31/03/2015
Lithuania,Euro,EUR,1.3481,01/03/2015,31/03/2015
Luxembourg,Euro,EUR,1.3481,01/03/2015,31/03/2015
Macao,Pataca,MOP,12.32,01/03/2015,31/03/2015
Macedonia,Denar,MKD,82.95,01/03/2015,31/03/2015
Madagascar,Malagasy Ariary,MGA,4332.6,01/03/2015,31/03/2015
Malawi,Kwacha,MWK,674.1,01/03/2015,31/03/2015
Malaysia,Ringgit,MYR,5.5651,01/03/2015,31/03/2015
Maldive Islands,Rufiyaa,MVR,23.7,01/03/2015,31/03/2015
Maldive Islands,Rufiyaa,MVR,22.0839,25/03/2015,31/03/2015
Mali Republic,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Malta,Euro,EUR,1.3481,01/03/2015,31/03/2015
Mauritania,Ouguiya,MRO,446.37,01/03/2015,31/03/2015
Mauritius,Rupee,MUR,51.96,01/03/2015,31/03/2015
Mexico,Mexican Peso,MXN,22.97,01/03/2015,31/03/2015
Moldova,Leu,MDL,28.52,01/03/2015,24/03/2015
Moldova,Leu,MDL,26.7013,25/03/2015,31/03/2015
Mongolia,Tugrik,MNT,3016.63,01/03/2015,31/03/2015
Montserrat,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
Morocco,Dirham,MAD,14.63,01/03/2015,31/03/2015
Mozambique,Metical,MZN,52.096,01/03/2015,31/03/2015
Myanmar,Kyat,MMK,1588.88,01/03/2015,24/03/2015
Myanmar,Kyat,MMK,1495.567,25/03/2015,31/03/2015
Nepal,Rupee,NPR,153.84,01/03/2015,31/03/2015
Netherland,Euro,EUR,1.3481,01/03/2015,31/03/2015
New Caledonia,CFP Franc,XPF,161.06,01/03/2015,31/03/2015
New Zealand,Dollar,NZD,2.041,01/03/2015,31/03/2015
Nicaragua,Gold Cordoba,NIO,41.27,01/03/2015,31/03/2015
Niger Republic,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Nigeria,Naira,NGN,315.69,01/03/2015,24/03/2015
Nigeria,Naira,NGN,293.6404,25/03/2015,31/03/2015
Norway,Norwegian Krone,NOK,11.56,01/03/2015,17/03/2015
Norway,Norwegian Krone,NOK,12.33,18/03/2015,31/03/2015
Oman,Rial,OMR,0.5935,01/03/2015,31/03/2015
Pakistan,Rupee,PKR,156.33,01/03/2015,31/03/2015
Panama,Balboa,PAB,1.5415,01/03/2015,31/03/2015
Papua New Guinea,Kina,PGK,4.0194,01/03/2015,31/03/2015
Paraguay,Guarani,PYG,7370.04,01/03/2015,31/03/2015
Peru,New Sol,PEN,4.7165,01/03/2015,31/03/2015
Philippines,Peso,PHP,68.02,01/03/2015,31/03/2015
Poland,Zloty,PLN,5.6425,01/03/2015,31/03/2015
Portugal,Euro,EUR,1.3481,01/03/2015,31/03/2015
Qatar,Riyal,QAR,5.6148,01/03/2015,31/03/2015
Romania,New Leu,RON,5.996,01/03/2015,31/03/2015
Russia,Rouble,RUB,96.71,01/03/2015,17/03/2015
Russia,Rouble,RUB,90.79,18/03/2015,31/03/2015
Rwanda,Franc,RWF,1060.79,01/03/2015,31/03/2015
Saotome and Principe,Dobra,STD,33196,01/03/2015,24/03/2015
Saotome and Principe,Dobra,STD,12101.8052,25/03/2015,31/03/2015
Saudi Arabia,Riyal,SAR,5.7605,01/03/2015,31/03/2015
Senegal,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Serbia,Dinar,RSD,163.714,01/03/2015,31/03/2015
Seychelles,Rupee,SCR,21.5,01/03/2015,31/03/2015
Seychelles,Rupee,SCR,20.31,18/03/2015,31/03/2015
Sierra Leone,Leone,SLL,6707.05,01/03/2015,31/03/2015
Singapore,Dollar,SGD,2.0905,01/03/2015,31/03/2015
Slovakia,Euro,EUR,1.3481,01/03/2015,31/03/2015
Slovenia,Euro,EUR,1.3481,01/03/2015,31/03/2015
Soloman Islands,Dollar,SBD,12,01/03/2015,31/03/2015
Somali Republic,Schilling,SOS,1070.47,01/03/2015,24/03/2015
Somali Republic,Schilling,SOS,1011.9935,25/03/2015,31/03/2015
South Africa,Rand,ZAR,17.98,01/03/2015,31/03/2015
South Korea,Won,KRW,1707.12,01/03/2015,31/03/2015
Spain,Euro,EUR,1.3481,01/03/2015,31/03/2015
Sri Lanka,Rupee,LKR,204.95,01/03/2015,31/03/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
St Lucia,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
St Vincent,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
Sudan Republic,Pound,SDG,9.2071,01/03/2015,31/03/2015
Surinam,Dollar,SRD,5.0341,01/03/2015,31/03/2015
Swaziland,Lilangeni,SZL,18.08,01/03/2015,31/03/2015
Sweden,Krona,SEK,12.86,01/03/2015,31/03/2015
Switzerland,Franc,CHF,1.4421,01/03/2015,17/03/2015
Switzerland,Franc,CHF,1.5174,18/03/2015,31/03/2015
Syria,Pound,SYP,311.92,01/03/2015,31/03/2015
Taiwan,Dollar,TWD,48.52,01/03/2015,31/03/2015
Tajikistan,Somoni,TJS,8.3311,01/03/2015,31/03/2015
Tanzania,Schilling,TZS,2811.56,01/03/2015,31/03/2015
Thailand,Baht,THB,50.09,01/03/2015,31/03/2015
Togo Republic,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Tonga Islands,Pa'anga (AUS),TOP,1.9686,01/03/2015,31/03/2015
Trinidad/Tobago,Dollar,TTD,9.8131,01/03/2015,31/03/2015
Tunisia,Dinar,TND,2.9642,01/03/2015,31/03/2015
Turkey,Turkish  Lira,TRY,3.7837,01/03/2015,31/03/2015
Turkmenistan,New Manat,TMT,5.3951,01/03/2015,24/03/2015
Turkmenistan,New Manat,TMT,4.9567,25/03/2015,31/03/2015
UAE,Dirham,AED,5.663,01/03/2015,31/03/2015
Uganda,Schilling,UGX,4425.1,01/03/2015,31/03/2015
Ukraine,Hryvnia,UAH,40.28,01/03/2015,03/03/2015
Ukraine,Hryvnia,UAH,43.1,04/03/2015,17/03/2015
Ukraine,Hryvnia,UAH,33.64,18/03/2015,24/03/2015
Ukraine,Hryvnia,UAH,31.9375,25/03/2015,31/03/2015
Uruguay,Peso,UYU,38.21,01/03/2015,31/03/2015
USA,Dollar,USD,1.5383,01/03/2015,31/03/2015
Uzbekistan,Sum,UZS,3791.3,01/03/2015,31/03/2015
Vanuatu,Vatu,VUV,160.2,01/03/2015,31/03/2015
Venezuela,Bolivar Fuerte,VEF,9.6947,01/03/2015,31/03/2015
Vietnam,Dong,VND,32849.11,01/03/2015,31/03/2015
Wallis and Futuna Islands,CFP Franc,XPF,161.06,01/03/2015,31/03/2015
Western Samoa,Tala,WST,3.8857,01/03/2015,31/03/2015
Yemen (Rep of),Rial,YER,331.35,01/03/2015,31/03/2015
Zambia,Kwacha,ZMW,10.47,01/03/2015,31/03/2015
Zimbabwe,Dollar,ZWL,557.853,01/03/2015,31/03/2015
