Country,Currency,Currency code,Currency units per £1,Start date,End date
Mexico,Mexican Peso,MXN,21.7948,01/06/14,30/06/14
Moldova,Leu,MDL,23.1322,01/06/14,30/06/14
Mongolia,Tugrik,MNT,3051.19,01/06/14,30/06/14
Montserrat,E Caribbean Dollar,XCD,4.544,01/06/14,30/06/14
Morocco,Dirham,MAD,13.7652,01/06/14,30/06/14
Mozambique,Metical,MZN,53.1813,01/06/14,30/06/14
Myanmar,Kyat,MMK,1615.63,01/06/14,30/06/14
Nepal,Rupee,NPR,158.951,01/06/14,30/06/14
Netherland,Euro,EUR,1.2352,01/06/14,30/06/14
New Caledonia,CFP Franc,XPF,146.543,01/06/14,30/06/14
New Zealand,Dollar,NZD,1.9731,01/06/14,30/06/14
Nicaragua,Gold Cordoba,NIO,43.4143,01/06/14,30/06/14
Niger Republic,CFA Franc,XOF,805.533,01/06/14,30/06/14
Nigeria,Naira,NGN,273.227,01/06/14,30/06/14
Norway,Norwegian Krone,NOK,10.0522,01/06/14,30/06/14
Oman,Rial,OMR,0.6479,01/06/14,30/06/14
Pakistan,Rupee,PKR,165.712,01/06/14,30/06/14
Panama,Balboa,PAB,1.683,01/06/14,30/06/14
Papua New Guinea,Kina,PGK,4.774,01/06/14,17/06/14
Papua New Guinea,Kina,PGK,4.0664,18/06/14,30/06/14
Paraguay,Guarani,PYG,7433.56,01/06/14,30/06/14
Peru,New Sol,PEN,4.6845,01/06/14,30/06/14
Philippines,Peso,PHP,73.875,01/06/14,30/06/14
Poland,Zloty,PLN,5.1404,01/06/14,30/06/14
Portugal,Euro,EUR,1.2352,01/06/14,30/06/14
Qatar,Riyal,QAR,6.1265,01/06/14,30/06/14
Romania,New Leu,RON,5.4442,01/06/14,30/06/14
Russia,Rouble,RUB,58.4796,01/06/14,30/06/14
Rwanda,Franc,RWF,1145.25,01/06/14,30/06/14
Saotome & Principe,Dobra,STD,29177.3,01/06/14,30/06/14
Saudi Arabia,Riyal,SAR,6.3302,01/06/14,30/06/14
Senegal,CFA Franc,XOF,805.533,01/06/14,30/06/14
Serbia,Dinar,RSD,141.822,01/06/14,30/06/14
Seychelles,Rupee,SCR,20.5219,01/06/14,30/06/14
Sierra Leone,Leone,SLL,7307.38,01/06/14,30/06/14
Singapore,Dollar,SGD,2.1133,01/06/14,30/06/14
Slovakia,Euro,EUR,1.2352,01/06/14,30/06/14
Slovenia,Euro,EUR,1.2352,01/06/14,30/06/14
Soloman Islands,Dollar,SBD,12.2856,01/06/14,30/06/14
Somali Republic,Schilling,SOS,1587.02,01/06/14,30/06/14
South Africa,Rand,ZAR,17.5825,01/06/14,30/06/14
South Korea,Won,KRW,1733.29,01/06/14,30/06/14
Spain,Euro,EUR,1.2352,01/06/14,30/06/14
Sri Lanka,Rupee,LKR,219.373,01/06/14,30/06/14
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.544,01/06/14,30/06/14
St Lucia,E Caribbean Dollar,XCD,4.544,01/06/14,30/06/14
St Vincent,E Caribbean Dollar,XCD,4.544,01/06/14,30/06/14
Sudan Republic,Pound,SDG,9.5928,01/06/14,30/06/14
Surinam,Dollar,SRG,5.5538,01/06/14,30/06/14
Swaziland,Lilangeni,SZL,17.4202,01/06/14,30/06/14
Sweden,Krona,SEK,11.1058,01/06/14,30/06/14
Switzerland,Franc,CHF,1.5099,01/06/14,30/06/14
Syria,Pound,SYP,250.844,01/06/14,30/06/14
Taiwan,Dollar,TWD,50.8779,01/06/14,30/06/14
Tajikistan,Somoni,TJS,8.17,01/06/14,30/06/14
Tanzania,Schilling,TZS,2778.55,01/06/14,30/06/14
Thailand,Baht,THB,54.8029,01/06/14,30/06/14
Togo Republic,CFA Franc,XOF,805.533,01/06/14,30/06/14
Tonga Islands,Pa'anga,TOP,1.8312,01/06/14,30/06/14
Trinidad/Tobago,Dollar,TTD,10.8581,01/06/14,30/06/14
Tunisia,Dinar,TND,2.7347,01/06/14,30/06/14
Turkey,Turkish Lira,TRY,3.5259,01/06/14,30/06/14
Turkmenistan,New Manat,TMT,4.788,01/06/14,30/06/14
UAE,Dirham,AED,6.1815,01/06/14,30/06/14
Uganda,Schilling,UGX,4266.28,01/06/14,30/06/14
Ukraine,Hryvnia,UAH,20.1281,01/06/14,30/06/14
Uruguay,Peso,UYU,38.7752,01/06/14,30/06/14
USA,Dollar,USD,1.6878,01/06/14,30/06/14
Uzbekistan,Sum,UZS,3837.6,01/06/14,30/06/14
Vanuatu,Vatu,VUV,162.027,01/06/14,30/06/14
Venezuela,Bolivar Fuerte,VEF,16.8295,01/06/14,30/06/14
Vietnam,Dong,VND,35619.6,01/06/14,30/06/14
Wallis & Futuna Islands,CFP Franc,XPF,146.543,01/06/14,30/06/14
Western Samoa,Tala,WST,3.843,01/06/14,30/06/14
Yemen,Rial,YER,361.834,01/06/14,30/06/14
Zambia,Kwacha,ZMK,11.2253,01/06/14,24/06/14
Zambia,Kwacha,ZMK,10.6427,25/06/14,30/06/14
Zimbabwe,Dollar,ZWL,636.155,01/06/14,30/06/14
