Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Cape Verde Islands,Escudo,CVE,132.24,01/08/2016,31/08/2016
Cayman Islands,Dollar,KYD,1.0806,01/08/2016,31/08/2016
Central African Republic,CFA Franc,XAF,785.15,01/08/2016,31/08/2016
Chad,CFA Franc,XAF,785.15,01/08/2016,31/08/2016
Chile,Peso,CLP,858.04,01/08/2016,31/08/2016
China,Yuan,CNY,8.8003,01/08/2016,31/08/2016
Colombia,Peso,COP,3859.83,01/08/2016,31/08/2016
Comoros,Franc,KMF,588.86,01/08/2016,31/08/2016
Congo (Brazaville),CFA Franc,XAF,785.15,01/08/2016,31/08/2016
Congo (DemRep),Congo Fr,CDF,1271.67,01/08/2016,31/08/2016
Costa Rica,Colon,CRC,720.03,01/08/2016,31/08/2016
Cote d'Ivoire,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Croatia,Kuna,HRK,8.9597,01/08/2016,31/08/2016
Cuba,Peso,CUP,1.3178,01/08/2016,31/08/2016
Czech Republic,Koruna,CZK,32.34,01/08/2016,31/08/2016
Denmark,Krone,DKK,8.9046,01/08/2016,31/08/2016
Djibouti,Franc,DJF,234.19,01/08/2016,31/08/2016
Dominica,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
Dominican Republic,Peso,DOP,60.55,01/08/2016,31/08/2016
Dubai,Dirham,AED,4.8404,01/08/2016,31/08/2016
Ecuador,Dollar,ECS,1.3178,01/08/2016,31/08/2016
Egypt,Pound,EGP,11.7,01/08/2016,31/08/2016
El Salvador,Colon,SVC,11.53,01/08/2016,31/08/2016
Equatorial Guinea,CFA Franc,XAF,785.15,01/08/2016,31/08/2016
Eritrea,Nakfa,ERN,19.76,01/08/2016,31/08/2016
Ethiopia,Birr,ETB,29.05,01/08/2016,31/08/2016
Eurozone,Euro,EUR,1.197,01/08/2016,31/08/2016
Fiji Islands,Dollar,FJD,2.7431,01/08/2016,31/08/2016
Fr. Polynesia,CFP Franc,XPF,142.83,01/08/2016,31/08/2016
Gabon,CFA Franc,XAF,785.15,01/08/2016,31/08/2016
Gambia,Dalasi,GMD,56.45,01/08/2016,31/08/2016
Georgia,Lari,GEL,3.0902,01/08/2016,31/08/2016
Ghana,Cedi,GHS,5.2053,01/08/2016,31/08/2016
Grenada,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
Guatemala,Quetzal,GTQ,9.9962,01/08/2016,31/08/2016
Guinea Bissau,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Guinea Republic,Franc,GNF,11883.93,01/08/2016,31/08/2016
Guyana,Dollar,GYD,271.8,01/08/2016,31/08/2016
Haiti,Gourde,HTG,83.61,01/08/2016,31/08/2016
Honduras,Lempira,HNL,30.11,01/08/2016,31/08/2016
Hong Kong,Dollar,HKD,10.22,01/08/2016,31/08/2016
Hungary,Forint,HUF,376.41,01/08/2016,31/08/2016
Iceland,Krona,ISK,161.33,01/08/2016,31/08/2016
India,Rupee,INR,88.55,01/08/2016,31/08/2016
Indonesia,Rupiah,IDR,17279.69,01/08/2016,31/08/2016
Iraq,Dinar,IQD,1559.61,01/08/2016,31/08/2016
Israel,Shekel,ILS,5.0851,01/08/2016,31/08/2016
Jamaica,Dollar,JMD,166.83,01/08/2016,31/08/2016
Japan,Yen,JPY,140.64,01/08/2016,31/08/2016
Jordan,Dinar,JOD,0.935,01/08/2016,31/08/2016
Kazakhstan,Tenge,KZT,449.52,01/08/2016,31/08/2016
Kenya,Schilling,KES,133.88,01/08/2016,31/08/2016
Kuwait,Dinar,KWD,0.3986,01/08/2016,31/08/2016
Kyrgyz Republic,Som,KGS,88.47,01/08/2016,31/08/2016
Lao People's Dem Rep,Kip,LAK,10661,01/08/2016,31/08/2016
Lebanon,Pound,LBP,1985.92,01/08/2016,31/08/2016
Lesotho,Loti,LSL,18.81,01/08/2016,31/08/2016
Liberia,Dollar (US),LRD,1.3178,01/08/2016,31/08/2016
Libya,Dinar,LYD,1.8449,01/08/2016,31/08/2016
Macao,Pataca,MOP,10.52,01/08/2016,31/08/2016
Macedonia,Denar,MKD,73.69,01/08/2016,31/08/2016
Madagascar,Malagasy Ariary,MGA,4014.02,01/08/2016,31/08/2016
Malawi,Kwacha,MWK,945.52,01/08/2016,31/08/2016
Malaysia,Ringgit,MYR,5.3068,01/08/2016,31/08/2016
Maldive Islands,Rufiyaa,MVR,20.16,01/08/2016,31/08/2016
Mali Republic,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Mauritania,Ouguiya,MRO,469.13,01/08/2016,31/08/2016
Mauritius,Rupee,MUR,46.75,01/08/2016,31/08/2016
Mexico,Mexican Peso,MXN,24.42,01/08/2016,31/08/2016
Moldova,Leu,MDL,26.03,01/08/2016,31/08/2016
Mongolia,Tugrik,MNT,2677.11,01/08/2016,31/08/2016
Montserrat,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
Morocco,Dirham,MAD,12.97,01/08/2016,31/08/2016
Mozambique,Metical,MZN,86.48,01/08/2016,31/08/2016
Myanmar,Kyat,MMK,1559.22,01/08/2016,31/08/2016
Nepal,Rupee,NPR,141.68,01/08/2016,31/08/2016
New Caledonia,CFP Franc,XPF,142.83,01/08/2016,31/08/2016
New Zealand,Dollar,NZD,1.8731,01/08/2016,31/08/2016
Nicaragua,Gold Cordoba,NIO,37.8,01/08/2016,31/08/2016
Niger Republic,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Nigeria,Naira,NGN,388.42,01/08/2016,31/08/2016
Norway,Norwegian Krone,NOK,11.19,01/08/2016,31/08/2016
Oman,Rial,OMR,0.5074,01/08/2016,31/08/2016
Pakistan,Rupee,PKR,138.13,01/08/2016,31/08/2016
Panama,Balboa,PAB,1.3178,01/08/2016,31/08/2016
Papua New Guinea,Kina,PGK,4.1726,01/08/2016,31/08/2016
Paraguay,Guarani,PYG,7319.93,01/08/2016,31/08/2016
Peru,New Sol,PEN,4.3565,01/08/2016,31/08/2016
Philippines,Peso,PHP,62.08,01/08/2016,31/08/2016
Poland,Zloty,PLN,5.2259,01/08/2016,31/08/2016
Qatar,Riyal,QAR,4.7979,01/08/2016,31/08/2016
Romania,New Leu,RON,5.3511,01/08/2016,31/08/2016
Russia,Rouble,RUB,83.55,01/08/2016,31/08/2016
Rwanda,Franc,RWF,1034.92,01/08/2016,31/08/2016
Saotome & Principe,Dobra,STD,29360.6,01/08/2016,31/08/2016
Saudi Arabia,Riyal,SAR,4.9424,01/08/2016,31/08/2016
Senegal,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Serbia,Dinar,RSD,147.73,01/08/2016,31/08/2016
Seychelles,Rupee,SCR,17.39,01/08/2016,31/08/2016
Sierra Leone,Leone,SLL,7307.2,01/08/2016,31/08/2016
Singapore,Dollar,SGD,1.7892,01/08/2016,31/08/2016
Soloman Islands,Dollar,SBD,10.23,01/08/2016,31/08/2016
Somali Republic,Schilling,SOS,765.64,01/08/2016,31/08/2016
South Africa,Rand,ZAR,18.81,01/08/2016,31/08/2016
South Korea,Won,KRW,1503.54,01/08/2016,31/08/2016
Sri Lanka,Rupee,LKR,192.66,01/08/2016,31/08/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
St Lucia,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
St Vincent,E Caribbean Dollar,XCD,3.5581,01/08/2016,31/08/2016
Sudan Republic,Pound,SDG,8.0336,01/08/2016,31/08/2016
Surinam,Dollar,SRD,9.3946,01/08/2016,31/08/2016
Swaziland,Lilangeni,SZL,18.81,01/08/2016,31/08/2016
Sweden,Krona,SEK,11.32,01/08/2016,31/08/2016
Switzerland,Franc,CHF,1.2995,01/08/2016,31/08/2016
Taiwan,Dollar,TWD,42.2,01/08/2016,31/08/2016
Tanzania,Schilling,TZS,2884.66,01/08/2016,31/08/2016
Thailand,Baht,THB,46.07,01/08/2016,31/08/2016
Togo Republic,CFA Franc,XOF,785.15,01/08/2016,31/08/2016
Tonga Islands,Pa'anga (AUS),TOP,1.7602,01/08/2016,31/08/2016
Trinidad and Tobago,Dollar,TTD,8.8227,01/08/2016,31/08/2016
Tunisia,Dinar,TND,2.9314,01/08/2016,31/08/2016
Turkey,Turkish  Lira,TRY,4.0101,01/08/2016,31/08/2016
Turkmenistan,New Manat,TMT,4.6189,01/08/2016,31/08/2016
UAE,Dirham,AED,4.8404,01/08/2016,31/08/2016
Uganda,Schilling,UGX,4438.35,01/08/2016,31/08/2016
Ukraine,Hryvnia,UAH,32.68,01/08/2016,31/08/2016
Uruguay,Peso,UYU,39.75,01/08/2016,31/08/2016
USA,Dollar,USD,1.3178,01/08/2016,31/08/2016
Uzbekistan,Sum,UZS,3899.2,01/08/2016,31/08/2016
Vanuatu,Vatu,VUV,145.06,01/08/2016,31/08/2016
Venezuela,Bolivar Fuerte,VEF,13.16,01/08/2016,31/08/2016
Vietnam,Dong,VND,29387.04,01/08/2016,31/08/2016
Wallis and Futuna Islands,CFP Franc,XPF,142.83,01/08/2016,31/08/2016
Western Samoa,Tala,WST,3.3202,01/08/2016,31/08/2016
Yemen (Rep of),Rial,YER,329.58,01/08/2016,31/08/2016
Zambia,Kwacha,ZMW,12.61,01/08/2016,31/08/2016
Zimbabwe,Dollar,ZWL,476.91,01/08/2016,31/08/2016
