Country,Currency,Currency code,Currency units per £1,Start date ,End date
Tanzania,Schilling,TZS,2647.18,01/01/2015,31/01/2015
Thailand,Baht,THB,51.2691,01/01/2015,31/01/2015
Togo Republic,CFA Franc,XOF,836.347,01/01/2015,31/01/2015
Tonga Islands,Pa’anga (AUS),TOP,1.9813,01/01/2015,13/01/2015
Tonga Islands,Pa’anga (AUS),TOP,1.8744,14/01/2015,31/01/2015
Trinidad/Tobago,Dollar,TTD,9.9311,01/01/2015,31/01/2015
Tunisia,Dinar,TND,2.9178,01/01/2015,31/01/2015
Turkey,Turkish Lira,TRY,3.6188,01/01/2015,31/01/2015
Turkmenistan,New Manat,TMT,4.4484,01/01/2015,20/01/2015
Turkmenistan,New Manat,TMT,5.28864,21/01/2015,31/01/2015
UAE,Dirham,AED,5.7432,01/01/2015,31/01/2015
Uganda,Schilling,UGX,4338.99,01/01/2015,31/01/2015
Ukraine,Hryvnia,UAH,24.7351,01/01/2015,31/01/2015
Uruguay,Peso,UYU,37.4326,01/01/2015,31/01/2015
USA,Dollar,USD,1.5562,01/01/2015,31/01/2015
Uzbekistan,Sum,UZS,3774.47,01/01/2015,31/01/2015
Vanuatu,Vatu,VUV,163.287,01/01/2015,13/01/2015
Vanuatu,Vatu,VUV,152.99,14/01/2015,31/01/2015
Venezuela,Bolivar Fuerte,VEF,18.7632,01/01/2015,13/01/2015
Venezuela,Bolivar Fuerte,VEF,9.54,14/01/2015,31/01/2015
Vietnam,Dong,VND,33441.5,01/01/2015,31/01/2015
Wallis and Futuna Islands,CFP Franc,XPF,152.148,01/01/2015,31/01/2015
Western Samoa,Tala,WST,3.807,01/01/2015,31/01/2015
Yemen (Rep of),Rial,YER,336.174,01/01/2015,31/01/2015
Zambia,Kwacha,ZMW,9.8507,01/01/2015,31/01/2015
Zimbabwe,Dollar,ZWL,591.041,01/01/2015,13/01/2015
Zimbabwe ,Dollar,ZWL,545.377,14/01/2015,31/01/2015
