Country,Currency,Currency Code,Currency units per £1,Start date,End date
Liberia,Dollar (US),LRD,1.4318,01/03/2016,31/03/2016
Libya,Dinar,LYD,1.9589,01/03/2016,31/03/2016
Macao,Pataca,MOP,11.59,01/03/2016,31/03/2016
Macedonia,Denar,MKD,79.17,01/03/2016,31/03/2016
Madagascar,Malagasy Ariary,MGA,4587.18,01/03/2016,31/03/2016
Malawi,Kwacha,MWK,1077.12,01/03/2016,22/03/2016
Malawi,Kwacha,MWK,1019.59,23/03/2016,31/03/2016
Malaysia,Ringgit,MYR,6.0379,01/03/2016,29/03/2016
Malaysia,Ringgit,MYR,5.6348,30/03/2016,31/03/2016
Maldive Islands,Rufiyaa,MVR,22.11,01/03/2016,31/03/2016
Mali Republic,CFA Franc,XOF,843.39,01/03/2016,31/03/2016
Mauritania,Ouguiya,MRO,495.87,01/03/2016,31/03/2016
Mauritius,Rupee,MUR,51.33,01/03/2016,31/03/2016
Mexico,Mexican Peso,MXN,26.3,01/03/2016,29/03/2016
Mexico,Mexican Peso,MXN,24.73,30/03/2016,31/03/2016
Moldova,Leu,MDL,28.8,01/03/2016,31/03/2016
Mongolia,Tugrik,MNT,2912.34,01/03/2016,31/03/2016
Montserrat,E Caribbean Dollar,XCD,3.9034,01/03/2016,31/03/2016
Morocco,Dirham,MAD,14.03,01/03/2016,31/03/2016
Mozambique,Metical,MZN,69.95,01/03/2016,29/03/2016
Mozambique,Metical,MZN,74,30/03/2016,31/03/2016
Myanmar,Kyat,MMK,1777.47,01/03/2016,31/03/2016
Nepal,Rupee,NPR,157.76,01/03/2016,31/03/2016
New Caledonia,CFP Franc,XPF,153.43,01/03/2016,31/03/2016
New Zealand,Dollar,NZD,2.1597,01/03/2016,31/03/2016
Nicaragua,Gold Cordoba,NIO,40.6,01/03/2016,31/03/2016
Niger Republic,CFA Franc,XOF,843.39,01/03/2016,31/03/2016
Nigeria,Naira,NGN,287.63,01/03/2016,31/03/2016
Norway,Norwegian Krone,NOK,12.29,01/03/2016,31/03/2016
Oman,Rial,OMR,0.5566,01/03/2016,31/03/2016
Pakistan,Rupee,PKR,151.05,01/03/2016,31/03/2016
Panama,Balboa,PAB,1.4457,01/03/2016,31/03/2016
Papua New Guinea,Kina,PGK,4.3898,01/03/2016,31/03/2016
Paraguay,Guarani,PYG,8411.17,01/03/2016,08/03/2016
Paraguay,Guarani,PYG,7932.02,09/03/2016,31/03/2016
Peru,New Sol,PEN,5.0735,01/03/2016,31/03/2016
Philippines,Peso,PHP,68.25,01/03/2016,31/03/2016
Poland,Zloty,PLN,5.6695,01/03/2016,31/03/2016
Qatar,Riyal,QAR,5.2633,01/03/2016,31/03/2016
Romania,New Leu,RON,5.7541,01/03/2016,31/03/2016
Russia,Rouble,RUB,113.87,01/03/2016,08/03/2016
Russia,Rouble,RUB,104.72,09/03/2016,29/03/2016
Russia,Rouble,RUB,98.76,30/03/2016,31/03/2016
Rwanda,Franc,RWF,1101.89,01/03/2016,31/03/2016
Saotome and Principe,Dobra,STD,31299.24,01/03/2016,31/03/2016
Saudi Arabia,Riyal,SAR,5.37,01/03/2016,31/03/2016
Senegal,CFA Franc,XOF,843.39,01/03/2016,31/03/2016
Serbia,Dinar,RSD,157.79,01/03/2016,31/03/2016
Seychelles,Rupee,SCR,21,01/03/2016,01/03/2016
Seychelles,Rupee,SCR,18.67,02/03/2016,31/03/2016
Sierra Leone,Leone,SLL,5915.77,01/03/2016,31/03/2016
Singapore,Dollar,SGD,2.0134,01/03/2016,31/03/2016
Soloman Islands,Dollar,SBD,11.75,01/03/2016,31/03/2016
Somali Republic,Schilling,SOS,883.31,01/03/2016,31/03/2016
South Africa,Rand,ZAR,22.19,01/03/2016,31/03/2016
South Korea,Won,KRW,1757.25,01/03/2016,29/03/2016
South Korea,Won,KRW,1638.58,30/03/2016,31/03/2016
Sri Lanka,Rupee,LKR,208.23,01/03/2016,31/03/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.9034,01/03/2016,31/03/2016
St Lucia,E Caribbean Dollar,XCD,3.9034,01/03/2016,31/03/2016
St Vincent,E Caribbean Dollar,XCD,3.9034,01/03/2016,31/03/2016
Sudan Republic,Pound,SDG,8.8258,01/03/2016,31/03/2016
Surinam,Dollar,SRD,5.7828,01/03/2016,31/03/2016
Swaziland,Lilangeni,SZL,22.93,01/03/2016,31/03/2016
Sweden,Krona,SEK,12.21,01/03/2016,31/03/2016
Switzerland,Franc,CHF,1.4219,01/03/2016,31/03/2016
Taiwan,Dollar,TWD,47.64,01/03/2016,31/03/2016
Tanzania,Schilling,TZS,3161.73,01/03/2016,31/03/2016
Thailand,Baht,THB,51.02,01/03/2016,31/03/2016
Togo Republic,CFA Franc,XOF,843.39,01/03/2016,31/03/2016
Tonga Islands,Pa'anga (AUS),TOP,1.9969,01/03/2016,31/03/2016
Trinidad/Tobago,Dollar,TTD,9.3625,01/03/2016,31/03/2016
Tunisia,Dinar,TND,2.9,01/03/2016,31/03/2016
Turkey,Turkish  Lira,TRY,4.2359,01/03/2016,31/03/2016
Turkmenistan,New Manat,TMT,5.0599,01/03/2016,31/03/2016
UAE,Dirham,AED,5.3101,01/03/2016,31/03/2016
Uganda,Schilling,UGX,4934.14,01/03/2016,08/03/2016
Uganda,Schilling,UGX,4648.29,09/03/2016,29/03/2016
Uganda,Schilling,UGX,4893.27,30/03/2016,31/03/2016
Ukraine,Hryvnia,UAH,37.84,01/03/2016,31/03/2016
Uruguay,Peso,UYU,45.86,01/03/2016,31/03/2016
USA,Dollar,USD,1.4318,01/03/2016,31/03/2016
Uzbekistan,Sum,UZS,4101.24,01/03/2016,31/03/2016
Vanuatu,Vatu,VUV,163.77,01/03/2016,31/03/2016
Venezuela,Bolivar Fuerte,VEF,9.1155,01/03/2016,31/03/2016
Vietnam,Dong,VND,32263.58,01/03/2016,31/03/2016
Wallis and Futuna Islands,CFP Franc,XPF,153.43,01/03/2016,31/03/2016
Western Samoa,Tala,WST,3.7707,01/03/2016,31/03/2016
Yemen (Rep of),Rial,YER,310.89,01/03/2016,31/03/2016
Zambia,Kwacha,ZMW,16.4,01/03/2016,31/03/2016
Zimbabwe,Dollar,ZWL,523.19,01/03/2016,31/03/2016
