Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Taiwan,Dollar,TWD,38.72,01/11/2016,30/11/2016
Tanzania,Schilling,TZS,2682.33,01/11/2016,30/11/2016
Thailand,Baht,THB,42.88,01/11/2016,30/11/2016
Togo Republic,CFA Franc,XOF,735.23,01/11/2016,30/11/2016
Tonga Islands,Pa'anga (AUS),TOP,1.5983,01/11/2016,30/11/2016
Trinidad and Tobago,Dollar,TTD,8.2363,01/11/2016,30/11/2016
Tunisia,Dinar,TND,2.7613,01/11/2016,30/11/2016
Turkey,Turkish  Lira,TRY,3.7755,01/11/2016,30/11/2016
Turkmenistan,New Manat,TMT,4.3026,01/11/2016,30/11/2016
UAE,Dirham,AED,4.5152,01/11/2016,30/11/2016
Uganda,Schilling,UGX,4232.48,01/11/2016,30/11/2016
Ukraine,Hryvnia,UAH,31.59,01/11/2016,30/11/2016
Uruguay,Peso,UYU,34.5,01/11/2016,30/11/2016
USA,Dollar,USD,1.2293,01/11/2016,30/11/2016
Uzbekistan,Sum,UZS,3768.24,01/11/2016,30/11/2016
Vanuatu,Vatu,VUV,134.54,01/11/2016,30/11/2016
Venezuela,Bolivar Fuerte,VEF,12.28,01/11/2016,30/11/2016
Vietnam,Dong,VND,27422.05,01/11/2016,30/11/2016
Wallis and Futuna Islands,CFP Franc,XPF,133.75,01/11/2016,30/11/2016
Western Samoa,Tala,WST,3.0802,01/11/2016,30/11/2016
Yemen (Rep of),Rial,YER,307.44,01/11/2016,30/11/2016
Zambia,Kwacha,ZMW,12.18,01/11/2016,30/11/2016
Zimbabwe,Dollar,ZWL,444.88,01/11/2016,30/11/2016
