Country,Currency,Currency Code,Currency units per £1,Start date,End date
Lao People's Dem Rep,Kip,LAK,10807.53,01/08/2017,31/08/2017
Lebanon,Pound,LBP,1964.7,01/08/2017,31/08/2017
Lesotho,Loti,LSL,16.86,01/08/2017,31/08/2017
Liberia,Dollar (US),LRD,1.3042,01/08/2017,31/08/2017
Libya,Dinar,LYD,1.8128,01/08/2017,31/08/2017
Macao,Pataca,MOP,10.48,01/08/2017,31/08/2017
Macedonia,Denar,MKD,69.72,01/08/2017,31/08/2017
Madagascar,Malagasy Ariary,MGA,3795.09,01/08/2017,31/08/2017
Malawi,Kwacha,MWK,945.67,01/08/2017,31/08/2017
Malaysia,Ringgit,MYR,5.5903,01/08/2017,31/08/2017
Maldive Islands,Rufiyaa,MVR,20.14,01/08/2017,31/08/2017
Mali Republic,CFA Franc,XOF,742.69,01/08/2017,31/08/2017
Mauritania,Ouguiya,MRO,468.7,01/08/2017,31/08/2017
Mauritius,Rupee,MUR,44.47,01/08/2017,31/08/2017
Mexico,Mexican Peso,MXN,22.82,01/08/2017,31/08/2017
Moldova,Leu,MDL,23.57,01/08/2017,31/08/2017
Mongolia,Tugrik,MNT,3147.57,01/08/2017,31/08/2017
Montserrat,E Caribbean Dollar,XCD,3.5212,01/08/2017,31/08/2017
Morocco,Dirham,MAD,12.51,01/08/2017,31/08/2017
Mozambique,Metical,MZN,79.69,01/08/2017,31/08/2017
Myanmar,Kyat,MMK,1772.99,01/08/2017,31/08/2017
Nepal,Rupee,NPR,134.22,01/08/2017,31/08/2017
New Caledonia,CFP Franc,XPF,135.11,01/08/2017,31/08/2017
New Zealand,Dollar,NZD,1.7717,01/08/2017,31/08/2017
Nicaragua,Gold Cordoba,NIO,39.27,01/08/2017,31/08/2017
Niger Republic,CFA Franc,XOF,742.69,01/08/2017,31/08/2017
Nigeria,Naira,NGN,410.48,01/08/2017,31/08/2017
Norway,Norwegian Krone,NOK,10.51,01/08/2017,31/08/2017
Oman,Rial,OMR,0.5022,01/08/2017,31/08/2017
Pakistan,Rupee,PKR,137.2,01/08/2017,31/08/2017
Panama,Balboa,PAB,1.3042,01/08/2017,31/08/2017
Papua New Guinea,Kina,PGK,4.1491,01/08/2017,31/08/2017
Paraguay,Guarani,PYG,7219.97,01/08/2017,31/08/2017
Peru,New Sol,PEN,4.2287,01/08/2017,31/08/2017
Philippines,Peso,PHP,66.4,01/08/2017,31/08/2017
Poland,Zloty,PLN,4.7677,01/08/2017,31/08/2017
Qatar,Riyal,QAR,4.7488,01/08/2017,31/08/2017
Romania,New Leu,RON,5.1754,01/08/2017,31/08/2017
Russia,Rouble,RUB,77.03,01/08/2017,31/08/2017
Rwanda,Franc,RWF,1095.63,01/08/2017,31/08/2017
Saotome & Principe,Dobra,STD,27700.25,01/08/2017,31/08/2017
Saudi Arabia,Riyal,SAR,4.8907,01/08/2017,31/08/2017
Senegal,CFA Franc,XOF,742.69,01/08/2017,31/08/2017
Serbia,Dinar,RSD,136.62,01/08/2017,31/08/2017
Seychelles,Rupee,SCR,17.59,01/08/2017,31/08/2017
Sierra Leone,Leone,SLL,9914.84,01/08/2017,31/08/2017
Singapore,Dollar,SGD,1.7844,01/08/2017,31/08/2017
Soloman Islands,Dollar,SBD,10.1215,01/08/2017,31/08/2017
Somali Republic,Schilling,SOS,762.93,01/08/2017,31/08/2017
South Africa,Rand,ZAR,16.86,01/08/2017,31/08/2017
South Korea,Won,KRW,1461.5,01/08/2017,31/08/2017
Sri Lanka,Rupee,LKR,200.48,01/08/2017,31/08/2017
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5212,01/08/2017,31/08/2017
St Lucia,E Caribbean Dollar,XCD,3.5212,01/08/2017,31/08/2017
St Vincent,E Caribbean Dollar,XCD,3.5212,01/08/2017,31/08/2017
Sudan Republic,Pound,SDG,8.7072,01/08/2017,31/08/2017
Surinam,Dollar,SRD,9.7525,01/08/2017,31/08/2017
Swaziland,Lilangeni,SZL,16.86,01/08/2017,31/08/2017
Sweden,Krona,SEK,10.8,01/08/2017,31/08/2017
Switzerland,Franc,CHF,1.2446,01/08/2017,31/08/2017
Taiwan,Dollar,TWD,39.62,01/08/2017,31/08/2017
Tanzania,Schilling,TZS,2920,01/08/2017,31/08/2017
Thailand,Baht,THB,43.83,01/08/2017,31/08/2017
Togo Republic,CFA Franc,XOF,742.69,01/08/2017,31/08/2017
Tonga Islands,Pa'anga (AUS),TOP,1.6426,01/08/2017,31/08/2017
Trinidad/Tobago,Dollar,TTD,8.8199,01/08/2017,31/08/2017
Tunisia,Dinar,TND,3.2034,01/08/2017,31/08/2017
Turkey,Turkish  Lira,TRY,4.5911,01/08/2017,31/08/2017
Turkmenistan,New Manat,TMT,4.5841,01/08/2017,31/08/2017
UAE,Dirham,AED,4.7902,01/08/2017,31/08/2017
Uganda,Schilling,UGX,4694.95,01/08/2017,31/08/2017
Ukraine,Hryvnia,UAH,33.83,01/08/2017,31/08/2017
Uruguay,Peso,UYU,37.34,01/08/2017,31/08/2017
USA,Dollar,USD,1.3042,01/08/2017,31/08/2017
Uzbekistan,Sum,UZS,5272,01/08/2017,31/08/2017
Vanuatu,Vatu,VUV,142.19,01/08/2017,31/08/2017
Venezuela,Bolivar Fuerte,VEF,13.06,01/08/2017,31/08/2017
Vietnam,Dong,VND,29646.75,01/08/2017,31/08/2017
Wallis & Futuna Islands,CFP Franc,XPF,135.11,01/08/2017,31/08/2017
Western Samoa,Tala,WST,3.2201,01/08/2017,31/08/2017
Yemen (Rep of),Rial,YER,326.43,01/08/2017,31/08/2017
Zambia,Kwacha,ZMW,11.5,01/08/2017,31/08/2017
Zimbabwe,Dollar,ZWL,471.97,01/08/2017,31/08/2017
