Country,Currency,Currency code,Currency units per £1,Start date,End Date
Serbia,Dinar,RSD,133.2,01/10/2018,31/10/2018
Seychelles,Rupee,SCR,18.23,01/10/2018,31/10/2018
Sierra Leone,Leone,SLL,11048.56,01/10/2018,31/10/2018
Singapore,Dollar,SGD,1.8021,01/10/2018,31/10/2018
Soloman Islands,Dollar,SBD,10.27,01/10/2018,31/10/2018
Somali Republic,Schilling,SOS,759.58,01/10/2018,31/10/2018
South Africa,Rand,ZAR,19.27,01/10/2018,31/10/2018
South Korea,Won,KRW,1474.52,01/10/2018,31/10/2018
Sri Lanka,Rupee,LKR,219.72,01/10/2018,31/10/2018
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.5513,01/10/2018,31/10/2018
St Lucia,E Caribbean Dollar,XCD,3.5513,01/10/2018,31/10/2018
St Vincent,E Caribbean Dollar,XCD,3.5513,01/10/2018,31/10/2018
Sudan Republic,Pound,SDG,23.67,01/10/2018,31/10/2018
Surinam,Dollar,SRD,9.8095,01/10/2018,31/10/2018
Swaziland,Lilangeni,SZL,19.27,01/10/2018,31/10/2018
Sweden,Krona,SEK,11.68,01/10/2018,31/10/2018
Switzerland,Franc,CHF,1.2729,01/10/2018,31/10/2018
Taiwan,Dollar,TWD,40.5,01/10/2018,31/10/2018
Tanzania,Schilling,TZS,3005.47,01/10/2018,31/10/2018
Thailand,Baht,THB,42.66,01/10/2018,31/10/2018
Togo Republic,CFA Franc,XOF,739.34,01/10/2018,31/10/2018
Tonga Islands,Pa'anga (AUS),TOP,1.8108,01/10/2018,31/10/2018
Trinidad/Tobago,Dollar,TTD,8.8152,01/10/2018,31/10/2018
Tunisia,Dinar,TND,3.6542,01/10/2018,31/10/2018
Turkey,Turkish  Lira,TRY,8.2234,01/10/2018,31/10/2018
Turkmenistan,New Manat,TMT,4.6036,01/10/2018,31/10/2018
UAE,Dirham,AED,4.8313,01/10/2018,31/10/2018
Uganda,Schilling,UGX,5029.72,01/10/2018,31/10/2018
Ukraine,Hryvnia,UAH,36.88,01/10/2018,31/10/2018
Uruguay,Peso,UYU,43.56,01/10/2018,31/10/2018
USA,Dollar,USD,1.3153,01/10/2018,31/10/2018
Uzbekistan,Sum,UZS,10573.74,01/10/2018,31/10/2018
Vanuatu,Vatu,VUV,149.56,01/10/2018,31/10/2018
Venezuela,Bolivar Fuerte,VEF,326879.5,01/10/2018,31/10/2018
Vietnam,Dong,VND,30656.5,01/10/2018,31/10/2018
Wallis and Futuna Islands,CFP Franc,XPF,134.5,01/10/2018,31/10/2018
Western Samoa,Tala,WST,3.445,01/10/2018,31/10/2018
Yemen (Rep of),Rial,YER,329.28,01/10/2018,31/10/2018
Zambia,Kwacha,ZMW,14.76,01/10/2018,31/10/2018
Zimbabwe,Dollar,ZWL,476,01/10/2018,31/10/2018
