Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Eurozone,Euro,EUR,1.113,01/09/2018,30/09/2018
Fiji Islands,Dollar,FJD,2.7092,01/09/2018,30/09/2018
Fr. Polynesia,CFP Franc,XPF,132.81,01/09/2018,30/09/2018
Gabon,CFA Franc,XAF,730.07,01/09/2018,30/09/2018
Gambia,Dalasi,GMD,62.93,01/09/2018,30/09/2018
Georgia,Lari,GEL,3.337,01/09/2018,30/09/2018
Ghana,Cedi,GHS,6.2544,01/09/2018,30/09/2018
Grenada,E Caribbean Dollar,XCD,3.4854,01/09/2018,30/09/2018
Guatemala,Quetzal,GTQ,9.6894,01/09/2018,30/09/2018
Guinea Bissau,CFA Franc,XOF,730.07,01/09/2018,30/09/2018
Guinea Republic,Franc,GNF,11676.24,01/09/2018,30/09/2018
Guyana,Dollar,GYD,269.81,01/09/2018,30/09/2018
Haiti,Gourde,HTG,88.57,01/09/2018,30/09/2018
Honduras,Lempira,HNL,30.98,01/09/2018,30/09/2018
Hong Kong,Dollar,HKD,10.13,01/09/2018,30/09/2018
Hungary,Forint,HUF,359.59,01/09/2018,30/09/2018
Iceland,Krona,ISK,138.91,01/09/2018,30/09/2018
India,Rupee,INR,90.15,01/09/2018,30/09/2018
Indonesia,Rupiah,IDR,18821.4,01/09/2018,30/09/2018
Iraq,Dinar,IQD,1536.82,01/09/2018,30/09/2018
Israel,Shekel,ILS,4.6882,01/09/2018,30/09/2018
Jamaica,Dollar,JMD,176.18,01/09/2018,30/09/2018
Japan,Yen,JPY,142.59,01/09/2018,30/09/2018
Jordan,Dinar,JOD,0.9165,01/09/2018,30/09/2018
Kazakhstan,Tenge,KZT,466.83,01/09/2018,30/09/2018
Kenya,Schilling,KES,130.05,01/09/2018,30/09/2018
Kuwait,Dinar,KWD,0.3913,01/09/2018,30/09/2018
Kyrgyz Republic,Som,KGS,89.71,01/09/2018,30/09/2018
Lao People's Dem Rep,Kip,LAK,10992.06,01/09/2018,30/09/2018
Lebanon,Pound,LBP,1953.14,01/09/2018,30/09/2018
Lesotho,Loti,LSL,18.44,01/09/2018,30/09/2018
Liberia,Dollar (US),LRD,1.2909,01/09/2018,30/09/2018
Libya,Dinar,LYD,1.7879,01/09/2018,30/09/2018
Macao,Pataca,MOP,10.43,01/09/2018,30/09/2018
Macedonia,Denar,MKD,68.53,01/09/2018,30/09/2018
Madagascar,Malagasy Ariary,MGA,4268.38,01/09/2018,30/09/2018
Malawi,Kwacha,MWK,937.41,01/09/2018,30/09/2018
Malaysia,Ringgit,MYR,5.2895,01/09/2018,30/09/2018
Maldive Islands,Rufiyaa,MVR,19.94,01/09/2018,30/09/2018
Mali Republic,CFA Franc,XOF,730.07,01/09/2018,30/09/2018
Mauritania,Ouguiya,MRO,461.24,01/09/2018,30/09/2018
Mauritius,Rupee,MUR,44.13,01/09/2018,30/09/2018
Mexico,Mexican Peso,MXN,24.29,01/09/2018,30/09/2018
Moldova,Leu,MDL,21.69,01/09/2018,30/09/2018
Mongolia,Tugrik,MNT,3184.66,01/09/2018,30/09/2018
Montserrat,E Caribbean Dollar,XCD,3.4854,01/09/2018,30/09/2018
Morocco,Dirham,MAD,12.19,01/09/2018,30/09/2018
Mozambique,Metical,MZN,76.53,01/09/2018,30/09/2018
Myanmar,Kyat,MMK,1951.2,01/09/2018,30/09/2018
Nepal,Rupee,NPR,144.25,01/09/2018,30/09/2018
New Caledonia,CFP Franc,XPF,132.81,01/09/2018,30/09/2018
New Zealand,Dollar,NZD,1.9273,01/09/2018,30/09/2018
Nicaragua,Gold Cordoba,NIO,41,01/09/2018,30/09/2018
Niger Republic,CFA Franc,XOF,730.07,01/09/2018,30/09/2018
Nigeria,Naira,NGN,466.01,01/09/2018,30/09/2018
Norway,Norwegian Krone,NOK,10.78,01/09/2018,30/09/2018
Oman,Rial,OMR,0.4969,01/09/2018,30/09/2018
Pakistan,Rupee,PKR,159.42,01/09/2018,30/09/2018
Panama,Balboa,PAB,1.2909,01/09/2018,30/09/2018
Papua New Guinea,Kina,PGK,4.2772,01/09/2018,30/09/2018
Paraguay,Guarani,PYG,7494.06,01/09/2018,30/09/2018
Peru,New Sol,PEN,4.2387,01/09/2018,30/09/2018
Philippines,Peso,PHP,68.98,01/09/2018,30/09/2018
Poland,Zloty,PLN,4.7679,01/09/2018,30/09/2018
Qatar,Riyal,QAR,4.7002,01/09/2018,30/09/2018
Romania,New Leu,RON,5.1732,01/09/2018,30/09/2018
Russia,Rouble,RUB,87.56,01/09/2018,30/09/2018
Rwanda,Franc,RWF,1135.82,01/09/2018,30/09/2018
Saotome & Principe,Dobra,STD,27418.8,01/09/2018,30/09/2018
Saudi Arabia,Riyal,SAR,4.8417,01/09/2018,30/09/2018
Senegal,CFA Franc,XOF,730.07,01/09/2018,30/09/2018
Serbia,Dinar,RSD,131.42,01/09/2018,30/09/2018
Seychelles,Rupee,SCR,17.88,01/09/2018,30/09/2018
Sierra Leone,Leone,SLL,10746.79,01/09/2018,30/09/2018
Singapore,Dollar,SGD,1.7643,01/09/2018,30/09/2018
Soloman Islands,Dollar,SBD,10.08,01/09/2018,30/09/2018
Somali Republic,Schilling,SOS,746.14,01/09/2018,30/09/2018
South Africa,Rand,ZAR,18.44,01/09/2018,30/09/2018
South Korea,Won,KRW,1444.39,01/09/2018,30/09/2018
Sri Lanka,Rupee,LKR,207.22,01/09/2018,30/09/2018
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4854,01/09/2018,30/09/2018
St Lucia,E Caribbean Dollar,XCD,3.4854,01/09/2018,30/09/2018
St Vincent,E Caribbean Dollar,XCD,3.4854,01/09/2018,30/09/2018
Sudan Republic,Pound,SDG,23.31,01/09/2018,30/09/2018
Surinam,Dollar,SRD,9.6276,01/09/2018,30/09/2018
Swaziland,Lilangeni,SZL,18.44,01/09/2018,30/09/2018
Sweden,Krona,SEK,11.7,01/09/2018,30/09/2018
Switzerland,Franc,CHF,1.2689,01/09/2018,30/09/2018
Taiwan,Dollar,TWD,39.65,01/09/2018,30/09/2018
Tanzania,Schilling,TZS,2952.3,01/09/2018,30/09/2018
Thailand,Baht,THB,42.27,01/09/2018,30/09/2018
Togo Republic,CFA Franc,XOF,730.07,01/09/2018,30/09/2018
Tonga Islands,Pa'anga (AUS),TOP,1.756,01/09/2018,30/09/2018
Trinidad/Tobago,Dollar,TTD,8.688,01/09/2018,30/09/2018
Tunisia,Dinar,TND,3.5297,01/09/2018,30/09/2018
Turkey,Turkish  Lira,TRY,7.8025,01/09/2018,30/09/2018
Turkmenistan,New Manat,TMT,4.5311,01/09/2018,30/09/2018
UAE,Dirham,AED,4.7417,01/09/2018,30/09/2018
Uganda,Schilling,UGX,4827.98,01/09/2018,30/09/2018
Ukraine,Hryvnia,UAH,35.86,01/09/2018,30/09/2018
Uruguay,Peso,UYU,41.16,01/09/2018,30/09/2018
USA,Dollar,USD,1.2909,01/09/2018,30/09/2018
Uzbekistan,Sum,UZS,10073.96,01/09/2018,30/09/2018
Vanuatu,Vatu,VUV,145.36,01/09/2018,30/09/2018
Venezuela,Bolivar Fuerte,VEF,320815.78,01/09/2018,30/09/2018
Vietnam,Dong,VND,30045.91,01/09/2018,30/09/2018
Wallis & Futuna Islands,CFP Franc,XPF,132.81,01/09/2018,30/09/2018
Western Samoa,Tala,WST,3.3696,01/09/2018,30/09/2018
Yemen (Rep of),Rial,YER,323.17,01/09/2018,30/09/2018
Zambia,Kwacha,ZMW,12.9,01/09/2018,30/09/2018
Zimbabwe,Dollar,ZWL,467.17,01/09/2018,30/09/2018
