Country,Currency,Currency code,Currency units per £1,Start date,End date
Papua New Guinea,Kina,PGK,4.0909,01/09/2014,30/09/2014
Paraguay,Guarani,PYG,7125.15,01/09/2014,30/09/2014
Peru,New Sol,PEN,4.6726,01/09/2014,30/09/2014
Philippines,Peso,PHP,72.9511,01/09/2014,30/09/2014
Poland,Zloty,PLN,5.2385,01/09/2014,30/09/2014
Portugal,Euro,EUR,1.2528,01/09/2014,30/09/2014
Qatar,Riyal,QAR,6.0755,01/09/2014,30/09/2014
Romania,New Leu,RON,5.5386,01/09/2014,30/09/2014
Russia,Rouble,RUB,60.3567,01/09/2014,30/09/2014
Rwanda,Franc,RWF,1151.27,01/09/2014,30/09/2014
Saotome & Principe,Dobra,STD,29612.5,01/09/2014,30/09/2014
Saudi Arabia,Riyal,SAR,6.243,01/09/2014,30/09/2014
Senegal,CFA Franc,XOF,817.802,01/09/2014,30/09/2014
Serbia,Dinar,RSD,146.328,01/09/2014,30/09/2014
Seychelles,Rupee,SCR,20.6895,01/09/2014,30/09/2014
Sierra Leone,Leone,SLL,7299.69,01/09/2014,30/09/2014
Singapore,Dollar,SGD,2.0801,01/09/2014,30/09/2014
Slovakia,Euro,EUR,1.2528,01/09/2014,30/09/2014
Slovenia,Euro,EUR,1.2528,01/09/2014,30/09/2014
Soloman Islands,Dollar,SBD,12.0436,01/09/2014,30/09/2014
Somali Republic,Schilling,SOS,1321.45,01/09/2014,30/09/2014
South Africa,Rand,ZAR,17.8009,01/09/2014,30/09/2014
South Korea,Won,KRW,1702.64,01/09/2014,30/09/2014
Spain,Euro,EUR,1.2528,01/09/2014,30/09/2014
Sri Lanka,Rupee,LKR,217.197,01/09/2014,30/09/2014
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.505,01/09/2014,30/09/2014
St Lucia,E Caribbean Dollar,XCD,4.505,01/09/2014,30/09/2014
St Vincent,E Caribbean Dollar,XCD,4.505,01/09/2014,30/09/2014
Sudan Republic,Pound,SDG,9.5021,01/09/2014,30/09/2014
Surinam,Dollar,SRG,5.5061,01/09/2014,30/09/2014
Swaziland,Lilangeni,SZL,17.7103,01/09/2014,30/09/2014
Sweden,Krona,SEK,11.4806,01/09/2014,30/09/2014
Switzerland,Franc,CHF,1.5168,01/09/2014,30/09/2014
Syria,Pound,SYP,252.027,01/09/2014,30/09/2014
Taiwan,Dollar,TWD,49.9055,01/09/2014,30/09/2014
Tajikistan,Somoni,TJS,8.3412,01/09/2014,30/09/2014
Tanzania,Schilling,TZS,2776.39,01/09/2014,30/09/2014
Thailand,Baht,THB,53.209,01/09/2014,30/09/2014
Togo Republic,CFA Franc,XOF,817.802,01/09/2014,30/09/2014
Tonga Islands,Pa'anga,AUS,1.7877,01/09/2014,30/09/2014
Trinidad/Tobago,Dollar,TTD,10.5951,01/09/2014,30/09/2014
Tunisia,Dinar,TND,2.8694,01/09/2014,30/09/2014
Turkey,Turkish Lira,TRY,3.6298,01/09/2014,30/09/2014
Turkmenistan,New Manat,TMT,4.7469,01/09/2014,30/09/2014
UAE,Dirham,AED,6.1286,01/09/2014,30/09/2014
Uganda,Schilling,UGX,4346.44,01/09/2014,30/09/2014
Ukraine,Hryvnia,UAH,21.8991,01/09/2014,30/09/2014
Uruguay,Peso,UYU,39.8104,01/09/2014,30/09/2014
USA,Dollar,USD,1.6646,01/09/2014,30/09/2014
Uzbekistan,Sum,UZS,3884.53,01/09/2014,30/09/2014
Vanuatu,Vatu,VUV,162.087,01/09/2014,30/09/2014
Venezuela,Bolivar Fuerte,VEF,18.3535,01/09/2014,30/09/2014
Vietnam,Dong,VND,35372.2,01/09/2014,30/09/2014
Wallis & Futuna Islands,CFP Franc,XPF,148.775,01/09/2014,30/09/2014
Western Samoa,Tala,WST,3.838,01/09/2014,30/09/2014
Yemen,Rial,YER,358.686,01/09/2014,30/09/2014
Zambia,Kwacha,ZMK,10.2112,01/09/2014,30/09/2014
Zimbabwe,Dollar,ZWL,630.693,01/09/2014,30/09/2014
