Country,Currency,Currency code,Currency units per £1,Start date,End date
French Polynesia,CFP Franc,XPF,142.495,01/04/14,30/04/14
Gabon,CFA Franc,XAF,783.286,01/04/14,30/04/14
Gambia,Dalasi,GMD,63.3528,01/04/14,30/04/14
Georgia,Lari,GEL,2.8629,01/04/14,30/04/14
Germany,Euro,EUR,1.1954,01/04/14,30/04/14
Ghana,Cedi,GHS,4.2435,01/04/14,08/04/14
Ghana,Cedi,GHS,4.4797,09/04/14,30/04/14
Greece,Euro,EUR,1.1954,01/04/14,30/04/14
Grenada,E Caribbean Dollar,XCD,4.4896,01/04/14,30/04/14
Guatemala,Quetzal,GTQ,12.8327,01/04/14,30/04/14
Guinea Bissau,CFA Franc,XOF,783.286,01/04/14,30/04/14
Guinea Republic,Franc,GNF,11656.3,01/04/14,30/04/14
Guyana,Dollar,GYD,337.898,01/04/14,30/04/14
Haiti,Gourde,HTG,73.884,01/04/14,30/04/14
Honduras,Lempira,HNL,32.0671,01/04/14,30/04/14
Hong Kong,Dollar,HKD,12.9112,01/04/14,30/04/14
Hungary,Forint,HUF,373.309,01/04/14,30/04/14
Iceland,Krona,ISK,186.716,01/04/14,30/04/14
India,Rupee,INR,101.436,01/04/14,30/04/14
Indonesia,Rupiah,IDR,18881.1,01/04/14,30/04/14
Iran,Rial,IRR,41535.1,01/04/14,30/04/14
Iraq,Dinar,IQD,1934.67,01/04/14,30/04/14
Ireland,Euro,EUR,1.1954,01/04/14,30/04/14
Israel,Shekel,ILS,5.7569,01/04/14,30/04/14
Italy,Euro,EUR,1.1954,01/04/14,30/04/14
Jamaica,Dollar,JMD,180.821,01/04/14,30/04/14
Japan,Yen,JPY,168.852,01/04/14,30/04/14
Jordan,Dinar,JOD,1.1748,01/04/14,30/04/14
Kazakhstan,Tenge,KZT,303.835,01/04/14,30/04/14
Kenya,Schilling,KES,143.832,01/04/14,30/04/14
Korea,Won,KPW,2.1616,01/04/14,30/04/14
Kuwait,Dinar,KWD,0.4683,01/04/14,30/04/14
Kyrgyz Republic,Som,KGS,90.6224,01/04/14,30/04/14
Lao People's Dem Republic,Kip,LAK,13344,01/04/14,30/04/14
Latvia,LV,EUR,1.1954,01/04/14,30/04/14
Lebanon,Pound,LBP,2503.35,01/04/14,30/04/14
Lesotho,Loti,LSL,17.8278,01/04/14,30/04/14
Liberia,Dollar,LRD,1.6628,01/04/14,30/04/14
Libya,Dinar,LYD,2.066,01/04/14,30/04/14
Lithuania,Litas,LTL,4.123,01/04/14,30/04/14
Luxembourg,Euro,EUR,1.1954,01/04/14,30/04/14
Macao,Pataca,MOP,13.3002,01/04/14,30/04/14
Macedonia,Denar,MKD,73.8284,01/04/14,30/04/14
Madagascar,Malagasy Ariary,MGA,3934.19,01/04/14,30/04/14
Malawi,Kwacha,MWK,698.378,01/04/14,22/04/14
Malawi,Kwacha,MWK,656.321,23/04/14,30/04/14
Malaysia,Ringgit,MYR,5.4497,01/04/14,30/04/14
Maldive Islands,Rufiyaa,MVR,25.6071,01/04/14,30/04/14
Mali Republic,CFA Franc,XOF,783.286,01/04/14,30/04/14
Malta,Euro,EUR,1.1954,01/04/14,30/04/14
Mauritania,Ouguiya,MRO,486.37,01/04/14,30/04/14
Mauritius,Rupee,MUR,49.8009,01/04/14,30/04/14
Mexico,Mexican Peso,MXN,21.8993,01/04/14,30/04/14
Moldova,Leu,MDL,22.3813,01/04/14,30/04/14
Mongolia,Tugrik,MNT,2934.84,01/04/14,30/04/14
Montserrat,E Caribbean Dollar,XCD,4.4896,01/04/14,30/04/14
Morocco,Dirham,MAD,13.4257,01/04/14,30/04/14
Mozambique,Metical,MZN,52.8771,01/04/14,30/04/14
Myanmar,Kyat,MMK,1597.95,01/04/14,30/04/14
Nepal,Rupee,NPR,162.728,01/04/14,30/04/14
Netherland,Euro,EUR,1.1954,01/04/14,30/04/14
New Caledonia,CFP Franc,XPF,142.495,01/04/14,30/04/14
New Zealand,Dollar,NZD,1.9289,01/04/14,30/04/14
Nicaragua,Gold Cordoba,NIO,42.5348,01/04/14,30/04/14
Niger Republic,CFA Franc,XOF,783.286,01/04/14,30/04/14
Nigeria,Naira,NGN,273.78,01/04/14,30/04/14
Norway,Norwegian Krone,NOK,9.9582,01/04/14,30/04/14
Oman,Rial,OMR,0.6402,01/04/14,30/04/14
Pakistan,Rupee,PKR,165.149,01/04/14,30/04/14
Panama,Balboa,PAB,1.6628,01/04/14,30/04/14
Papua New Guinea,Kina,PGK,4.3928,01/04/14,01/04/14
Papua New Guinea,Kina,PGK,4.6133,02/04/14,30/04/14
Paraguay,Guarani,PYG,7346.28,01/04/14,30/04/14
Peru,New Sol,PEN,4.6625,01/04/14,30/04/14
Philippines,Peso,PHP,74.5661,01/04/14,30/04/14
Poland,Zloty,PLN,5.0571,01/04/14,30/04/14
Portugal,Euro,EUR,1.1954,01/04/14,30/04/14
Qatar,Riyal,QAR,6.055,01/04/14,30/04/14
Romania,New Leu,RON,5.3852,01/04/14,30/04/14
Russia,Rouble,RUB,60.9433,01/04/14,30/04/14
Rwanda,Franc,RWF,1132.37,01/04/14,30/04/14
Saotome & Principe,Dobra,STD,28394,01/04/14,30/04/14
Saudi Arabia,Riyal,SAR,6.2359,01/04/14,30/04/14
Senegal,CFA Franc,XOF,783.286,01/04/14,30/04/14
Serbia,Dinar,RSD,138.553,01/04/14,30/04/14
Seychelles,Rupee,SCR,20.2197,01/04/14,30/04/14
Sierra Leone,Leone,SLL,7196.61,01/04/14,30/04/14
Singapore,Dollar,SGD,2.1056,01/04/14,30/04/14
Slovakia,Euro,EUR,1.1954,01/04/14,30/04/14
Slovenia,Euro,EUR,1.1954,01/04/14,30/04/14
Soloman Islands,Dollar,SBD,12.0918,01/04/14,30/04/14
Somali Republic,Schilling,SOS,1654.49,01/04/14,30/04/14
South Africa,Rand,ZAR,17.875,01/04/14,30/04/14
South Korea,Won,KRW,1779.89,01/04/14,30/04/14
Spain,Euro,EUR,1.1954,01/04/14,30/04/14
Sri Lanka,Rupee,LKR,217.17,01/04/14,30/04/14
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.4896,01/04/14,30/04/14
St Lucia,E Caribbean Dollar,XCD,4.4896,01/04/14,30/04/14
St Vincent,E Caribbean Dollar,XCD,4.4896,01/04/14,30/04/14
Sudan Republic,Pound,SDG,9.4613,01/04/14,30/04/14
Surinam,Dollar,SRG,5.4873,01/04/14,30/04/14
Swaziland,Lilangeni,SZL,17.8278,01/04/14,30/04/14
Sweden,Krona,SEK,10.5737,01/04/14,30/04/14
Switzerland,Franc,CHF,1.4547,01/04/14,30/04/14
Syria,Pound,SYP,239.111,01/04/14,30/04/14
Taiwan,Dollar,TWD,50.5509,01/04/14,30/04/14
Tajikistan,Somoni,TJS,7.904,01/04/14,30/04/14
Tanzania,Schilling,TZS,2719.51,01/04/14,30/04/14
Thailand,Baht,THB,53.4575,01/04/14,30/04/14
Togo Republic,CFA Franc,XOF,783.286,01/04/14,30/04/14
Tonga Islands,Pa'anga,TOP,1.8269,01/04/14,30/04/14
Trinidad/Tobago,Dollar,TTD,10.6104,01/04/14,30/04/14
Tunisia,Dinar,TND,2.6106,01/04/14,30/04/14
Turkey,Turkish Lira,TRY,3.6977,01/04/14,15/04/14
Turkey,Turkish Lira,TRY,3.5007,16/04/14,30/04/14
Turkmenistan,New Manat,TMT,4.7348,01/04/14,30/04/14
UAE,Dirham,AED,6.1075,01/04/14,30/04/14
Uganda,Schilling,UGX,4190.26,01/04/14,30/04/14
Ukraine,Hryvnia,UAH,16.1292,01/04/14,22/04/14
Ukraine,Hryvnia,UAH,21.2531,23/04/14,30/04/14
Uruguay,Peso,UYU,37.6292,01/04/14,30/04/14
USA,Dollar,USD,1.6628,01/04/14,30/04/14
Uzbekistan,Sum,UZS,3719.12,01/04/14,30/04/14
Vanuatu,Vatu,VUV,162.631,01/04/14,30/04/14
Venezuela,Bolivar Fuerte,VEF,10.4625,01/04/14,30/04/14
Vietnam,Dong,VND,35085.1,01/04/14,30/04/14
Wallis & Futuna Islands,CFP Franc,XPF,142.495,01/04/14,30/04/14
Western Samoa,Tala,WST,3.8399,01/04/14,30/04/14
Yemen,Rial,YER,357.502,01/04/14,30/04/14
Zambia,Kwacha,ZMK,10.06,01/04/14,30/04/14
Zimbabwe,Dollar,ZWL,628.538,01/04/14,30/04/14
