Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Cameroon Republic,CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Canada,Dollar,CAD,1.7578,01/04/2019,30/04/2019
Cape Verde Islands,Escudo,CVE,128.16,01/04/2019,30/04/2019
Cayman Islands,Dollar,KYD,1.0815,01/04/2019,30/04/2019
Central African Republic,CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Chad,CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Chile,Peso,CLP,878.09,01/04/2019,30/04/2019
China,Yuan,CNY,8.8352,01/04/2019,30/04/2019
Colombia,Peso,COP,4074.25,01/04/2019,30/04/2019
Comoros,Franc,KMF,571.55,01/04/2019,30/04/2019
Congo (Brazaville),CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Congo (DemRep),Congo Fr,CDF,2149.71,01/04/2019,30/04/2019
Costa Rica,Colon,CRC,786.34,01/04/2019,30/04/2019
Cote d'Ivoire,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Croatia,Kuna,HRK,8.6179,01/04/2019,30/04/2019
Cuba,Peso,CUP,1.3188,01/04/2019,30/04/2019
Czech Republic,Koruna,CZK,29.78,01/04/2019,30/04/2019
Denmark,Krone,DKK,8.67,01/04/2019,30/04/2019
Djibouti,Franc,DJF,234.38,01/04/2019,30/04/2019
Dominica,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
Dominican Republic,Peso,DOP,66.74,01/04/2019,30/04/2019
Dubai,Dirham,AED,4.8443,01/04/2019,30/04/2019
Ecuador,Dollar,ECS,1.3188,01/04/2019,30/04/2019
Egypt,Pound,EGP,22.78,01/04/2019,30/04/2019
El Salvador,Colon,SVC,11.53,01/04/2019,30/04/2019
Equatorial Guinea,CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Eritrea,Nakfa,ERN,19.78,01/04/2019,30/04/2019
Ethiopia,Birr,ETB,37.54,01/04/2019,30/04/2019
Eurozone,Euro,EUR,1.1618,01/04/2019,30/04/2019
Fiji Islands,Dollar,FJD,2.8124,01/04/2019,30/04/2019
Fr. Polynesia,CFP Franc,XPF,138.63,01/04/2019,30/04/2019
Gabon,CFA Franc,XAF,762.07,01/04/2019,30/04/2019
Gambia,Dalasi,GMD,65.49,01/04/2019,30/04/2019
Georgia,Lari,GEL,3.5345,01/04/2019,30/04/2019
Ghana,Cedi,GHS,6.9639,01/04/2019,30/04/2019
Grenada,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
Guatemala,Quetzal,GTQ,10.14,01/04/2019,30/04/2019
Guinea Bissau,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Guinea Republic,Franc,GNF,12033.79,01/04/2019,30/04/2019
Guyana,Dollar,GYD,275.22,01/04/2019,30/04/2019
Haiti,Gourde,HTG,108.72,01/04/2019,30/04/2019
Honduras,Lempira,HNL,32.21,01/04/2019,30/04/2019
Hong Kong,Dollar,HKD,10.35,01/04/2019,30/04/2019
Hungary,Forint,HUF,364.38,01/04/2019,30/04/2019
Iceland,Krona,ISK,154.62,01/04/2019,30/04/2019
India,Rupee,INR,90.79,01/04/2019,30/04/2019
Indonesia,Rupiah,IDR,18707.81,01/04/2019,30/04/2019
Iraq,Dinar,IQD,1569.42,01/04/2019,30/04/2019
Israel,Shekel,ILS,4.7637,01/04/2019,30/04/2019
Jamaica,Dollar,JMD,163.65,01/04/2019,30/04/2019
Japan,Yen,JPY,146.95,01/04/2019,30/04/2019
Jordan,Dinar,JOD,0.9351,01/04/2019,30/04/2019
Kazakhstan,Tenge,KZT,498.95,01/04/2019,30/04/2019
Kenya,Schilling,KES,133.2,01/04/2019,30/04/2019
Kuwait,Dinar,KWD,0.4004,01/04/2019,30/04/2019
Kyrgyz Republic,Som,KGS,92,01/04/2019,30/04/2019
Lao People's Dem Rep,Kip,LAK,11315.67,01/04/2019,30/04/2019
Lebanon,Pound,LBP,1988.15,01/04/2019,30/04/2019
Lesotho,Loti,LSL,18.95,01/04/2019,30/04/2019
Liberia,Dollar (US),LRD,1.3188,01/04/2019,30/04/2019
Libya,Dinar,LYD,1.8332,01/04/2019,30/04/2019
Macao,Pataca,MOP,10.66,01/04/2019,30/04/2019
Macedonia,Denar,MKD,71.49,01/04/2019,30/04/2019
Madagascar,Malagasy Ariary,MGA,4685.19,01/04/2019,30/04/2019
Malawi,Kwacha,MWK,961.1,01/04/2019,30/04/2019
Malaysia,Ringgit,MYR,5.3637,01/04/2019,30/04/2019
Maldive Islands,Rufiyaa,MVR,20.45,01/04/2019,30/04/2019
Mali Republic,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Mauritania,Ouguiya,MRO,471.22,01/04/2019,30/04/2019
Mauritius,Rupee,MUR,46.09,01/04/2019,30/04/2019
Mexico,Mexican Peso,MXN,24.92,01/04/2019,30/04/2019
Moldova,Leu,MDL,22.74,01/04/2019,30/04/2019
Mongolia,Tugrik,MNT,3470.53,01/04/2019,30/04/2019
Montserrat,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
Morocco,Dirham,MAD,12.66,01/04/2019,30/04/2019
Mozambique,Metical,MZN,82.75,01/04/2019,30/04/2019
Myanmar,Kyat,MMK,2032.14,01/04/2019,30/04/2019
Nepal,Rupee,NPR,145.27,01/04/2019,30/04/2019
New Caledonia,CFP Franc,XPF,138.63,01/04/2019,30/04/2019
New Zealand,Dollar,NZD,1.9262,01/04/2019,30/04/2019
Nicaragua,Gold Cordoba,NIO,43.09,01/04/2019,30/04/2019
Niger Republic,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Nigeria,Naira,NGN,475.11,01/04/2019,30/04/2019
Norway,Norwegian Krone,NOK,11.26,01/04/2019,30/04/2019
Oman,Rial,OMR,0.5078,01/04/2019,30/04/2019
Pakistan,Rupee,PKR,183.78,01/04/2019,30/04/2019
Panama,Balboa,PAB,1.3188,01/04/2019,30/04/2019
Papua New Guinea,Kina,PGK,4.4517,01/04/2019,30/04/2019
Paraguay,Guarani,PYG,8104.29,01/04/2019,30/04/2019
Peru,New Sol,PEN,4.3436,01/04/2019,30/04/2019
Philippines,Peso,PHP,69.67,01/04/2019,30/04/2019
Poland,Zloty,PLN,4.9767,01/04/2019,30/04/2019
Qatar,Riyal,QAR,4.8016,01/04/2019,30/04/2019
Romania,New Leu,RON,5.525,01/04/2019,30/04/2019
Russia,Rouble,RUB,84.81,01/04/2019,30/04/2019
Rwanda,Franc,RWF,1189.05,01/04/2019,30/04/2019
Saotome & Principe,Dobra,STD,28520,01/04/2019,30/04/2019
Saudi Arabia,Riyal,SAR,4.9461,01/04/2019,30/04/2019
Senegal,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Serbia,Dinar,RSD,136.92,01/04/2019,30/04/2019
Seychelles,Rupee,SCR,18.39,01/04/2019,30/04/2019
Sierra Leone,Leone,SLL,11790.46,01/04/2019,30/04/2019
Singapore,Dollar,SGD,1.7808,01/04/2019,30/04/2019
Soloman Islands,Dollar,SBD,10.54,01/04/2019,30/04/2019
Somali Republic,Schilling,SOS,769.54,01/04/2019,30/04/2019
South Africa,Rand,ZAR,18.95,01/04/2019,30/04/2019
South Korea,Won,KRW,1490.82,01/04/2019,30/04/2019
Sri Lanka,Rupee,LKR,235.4,01/04/2019,30/04/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
St Lucia,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
St Vincent,E Caribbean Dollar,XCD,3.5609,01/04/2019,30/04/2019
Sudan Republic,Pound,SDG,62.77,01/04/2019,30/04/2019
Surinam,Dollar,SRD,9.8359,01/04/2019,30/04/2019
Swaziland,Lilangeni,SZL,18.95,01/04/2019,30/04/2019
Sweden,Krona,SEK,12.11,01/04/2019,30/04/2019
Switzerland,Franc,CHF,1.3157,01/04/2019,30/04/2019
Taiwan,Dollar,TWD,40.64,01/04/2019,30/04/2019
Tanzania,Schilling,TZS,3092.68,01/04/2019,30/04/2019
Thailand,Baht,THB,41.85,01/04/2019,30/04/2019
Togo Republic,CFA Franc,XOF,762.07,01/04/2019,30/04/2019
Tonga Islands,Pa'anga (AUS),TOP,2.9624,01/04/2019,30/04/2019
Trinidad/Tobago,Dollar,TTD,8.935,01/04/2019,30/04/2019
Tunisia,Dinar,TND,3.9573,01/04/2019,30/04/2019
Turkey,Turkish  Lira,TRY,7.2132,01/04/2019,30/04/2019
Turkmenistan,New Manat,TMT,4.6291,01/04/2019,30/04/2019
UAE,Dirham,AED,4.8443,01/04/2019,30/04/2019
Uganda,Schilling,UGX,4888.29,01/04/2019,30/04/2019
Ukraine,Hryvnia,UAH,35.93,01/04/2019,30/04/2019
Uruguay,Peso,UYU,43.95,01/04/2019,30/04/2019
USA,Dollar,USD,1.3188,01/04/2019,30/04/2019
Uzbekistan,Sum,UZS,11049.33,01/04/2019,30/04/2019
Vanuatu,Vatu,VUV,150.65,01/04/2019,30/04/2019
Venezuela,Bolivar Fuerte,VEF,330277.35,01/04/2019,30/04/2019
Vietnam,Dong,VND,30610.43,01/04/2019,30/04/2019
Wallis & Futuna Islands,CFP Franc,XPF,138.63,01/04/2019,30/04/2019
Western Samoa,Tala,WST,3.4273,01/04/2019,30/04/2019
Yemen (Rep of),Rial,YER,329.89,01/04/2019,30/04/2019
Zambia,Kwacha,ZMW,15.82,01/04/2019,30/04/2019
Zimbabwe,Dollar,ZWL,477.28,01/04/2019,30/04/2019
